Place ID,latitude,longitude,Restaurant Name,Address,City,State,Country,ZIP Code,Alcohol Availability,Smoking Area,Dress Code,Accessibility,Price Range,Ambience,Area,Other Services,Cuisine Type,Parking Availability,Payment Methods,Opening Hours,Operating Days,User ID,Rating,Food Rating,Service Rating,U latitude,U longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1126,Satisfied,Satisfied,Satisfied,22.15421,-100.942233,False,Casual drinker,Formal,Friends,On foot,Single,Independent,1990,Technology,Hard worker,Catholic,Student,Purple,65,Low,1.63,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1124,Neutral,Neutral,Neutral,22.137072,-100.918865,False,Casual drinker,Informal,Friends,Public,Single,Independent,1991,Technology,Hard worker,Catholic,Student,Blue,51,Low,1.2,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1018,Neutral,Neutral,Dissatisfied,22.190949,-100.917902,True,Casual drinker,Formal,Friends,Public,Single,Independent,1989,Technology,Thrifty protector,Christian,Student,Blue,65,Low,1.83,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1022,Satisfied,Satisfied,Satisfied,22.146708,-100.964355,False,Casual drinker,Formal,Family,Car owner,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Purple,46,Medium,1.54,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1094,Dissatisfied,Neutral,Dissatisfied,23.73944,-99.160548,False,Abstemious,Informal,Friends,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,59,Medium,1.71,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1105,Dissatisfied,Dissatisfied,Dissatisfied,22.120019,-100.950991,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Christian,Student,Green,40,Medium,1.74,Cash,Cafeteria
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1007,Neutral,Neutral,Satisfied,22.118464,-100.938256,False,Casual drinker,Informal,Solitary,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Purple,60,Low,1.59,Cash,Family
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1075,Satisfied,Neutral,Neutral,22.167575,-100.960364,False,Casual drinker,Informal,Family,Car owner,Single,Independent,1991,Technology,Thrifty protector,Catholic,Student,White,68,Medium,1.6,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1115,Satisfied,Satisfied,Satisfied,22.138127,-100.920512,True,Social drinker,Elegant,Friends,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Green,76,Low,1.76,Cash,Regional
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1005,Neutral,Satisfied,Neutral,22.183477,-100.959891,False,Abstemious,No preference,Family,Public,Single,Independent,1992,Variety,Thrifty protector,Catholic,Student,Black,65,Medium,1.69,Cash,American
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1120,Satisfied,Satisfied,Satisfied,22.121857,-100.904279,False,Abstemious,Informal,Friends,Public,Single,Independent,1930,Variety,Hard worker,Atheist,Student,Green,47,Low,1.57,Cash,Mexican
135057,22.145992,-100.955118,El Herradero Restaurante And Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,San Luis Potosi,Mexico,78390,Wine/ Beer,Section,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Bar,Yes,American Express,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,U1113,Satisfied,Satisfied,Neutral,22.137343,-100.913935,False,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,75,Medium,1.73,Cash,Burgers
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1134,Satisfied,Satisfied,Satisfied,22.149654,-100.99861,False,Casual drinker,No preference,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Black,52,Medium,1.65,Cash,Mexican
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1095,Satisfied,Satisfied,Satisfied,22.179865,-101.018547,False,Abstemious,Formal,Family,Public,Married,Independent,1986,Variety,Thrifty protector,Catholic,Student,Blue,65,Medium,1.65,Cash,Italian
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1085,Satisfied,Satisfied,Satisfied,22.196787,-100.936335,False,Abstemious,No preference,Solitary,Car owner,Single,Independent,1988,Technology,Thrifty protector,Catholic,Student,Black,84,Medium,1.7,Cash,Mexican
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1034,Dissatisfied,Dissatisfied,Dissatisfied,22.137178,-101.013169,False,Casual drinker,Informal,Family,Public,Single,Independent,1990,Technology,Thrifty protector,Catholic,Student,Yellow,50,Medium,1.58,Cash,Mexican
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1096,Satisfied,Satisfied,Satisfied,22.1455,-100.939593,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Eco friendly,Hard worker,Catholic,Student,Black,40,Medium,1.2,Cash,Mexican
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1136,Satisfied,Satisfied,Satisfied,22.149607,-100.997235,True,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Retro,Thrifty protector,Catholic,Student,Black,50,Low,1.6,Cash,Mexican
135055,22.148854,-101.008472,La Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,Mexico,78270,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Mexican,Yes,American Express,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1058,Satisfied,Satisfied,Satisfied,22.205802,-100.986081,False,Abstemious,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Red,74,Low,1.78,Cash,Cuban
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1126,Neutral,Satisfied,Neutral,22.15421,-100.942233,False,Casual drinker,Formal,Friends,On foot,Single,Independent,1990,Technology,Hard worker,Catholic,Student,Purple,65,Low,1.63,Cash,Mexican
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1124,Neutral,Neutral,Neutral,22.137072,-100.918865,False,Casual drinker,Informal,Friends,Public,Single,Independent,1991,Technology,Hard worker,Catholic,Student,Blue,51,Low,1.2,Cash,Mexican
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1094,Dissatisfied,Dissatisfied,Dissatisfied,23.73944,-99.160548,False,Abstemious,Informal,Friends,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,59,Medium,1.71,Cash,Mexican
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1105,Dissatisfied,Dissatisfied,Dissatisfied,22.120019,-100.950991,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Christian,Student,Green,40,Medium,1.74,Cash,Cafeteria
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1115,Dissatisfied,Dissatisfied,Neutral,22.138127,-100.920512,True,Social drinker,Elegant,Friends,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Green,76,Low,1.76,Cash,Regional
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1037,Satisfied,Neutral,Neutral,22.15031,-100.900536,False,Social drinker,No preference,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,52,Low,1.5,Cash,Mexican
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1008,Neutral,Neutral,Neutral,22.122989,-100.923811,False,Social drinker,Formal,Solitary,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Green,68,Low,1.72,Cash,Cafe-Coffee_Shop
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1015,Neutral,Neutral,Neutral,22.12676,-100.905209,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Thrifty protector,Catholic,Student,Black,87,Medium,1.67,Cash,Mexican
135054,22.140626,-100.915657,Restaurante Y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella De Oriente,San Luis Potosi,San Luis Potosi,Mexico,78000S,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Seafood,Yes,Mastercard-Eurocard,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1131,Satisfied,Neutral,Satisfied,22.138245,-100.910948,True,Social drinker,No preference,Friends,Car owner,Married,Kids,1990,Eco friendly,Hard worker,Atheist,Student,Black,90,Medium,1.8,Cash,Mexican
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1053,Satisfied,Satisfied,Dissatisfied,22.175833,-100.986671,False,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Mexican
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1114,Dissatisfied,Dissatisfied,Dissatisfied,22.177726,-101.014094,False,Abstemious,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,58,Medium,1.68,Cash,Mexican
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1062,Dissatisfied,Dissatisfied,Dissatisfied,22.195826,-101.006317,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1985,Variety,Hard worker,Catholic,Student,Yellow,88,Medium,1.68,Cash,Mexican
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1128,Dissatisfied,Dissatisfied,Dissatisfied,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Cafeteria
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1058,Satisfied,Neutral,Neutral,22.205802,-100.986081,False,Abstemious,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Red,74,Low,1.78,Cash,Cuban
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1097,Satisfied,Satisfied,Satisfied,22.145471,-100.939588,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Black,58,Medium,1.64,Cash,Mexican
135053,22.178931,-101.012861,La Fontana Pizza Restaurante And Cafe,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,62460,No Alcohol,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Cafeteria,Yes,American Express,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,U1010,Neutral,Neutral,Neutral,22.190889,-100.998669,False,Social drinker,No preference,Friends,Car owner,Married,Kids,1987,Technology,Hard worker,Atheist,Student,Green,40,Medium,1.67,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1064,Satisfied,Dissatisfied,Satisfied,22.139511,-100.957002,False,Casual drinker,Formal,Solitary,Public,Single,Independent,1991,Variety,Hunter ostentatious,Atheist,Student,Blue,94,Medium,1.77,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1081,Dissatisfied,Neutral,Neutral,22.207749,-100.942383,False,Casual drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Green,52,Low,1.54,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1056,Satisfied,Satisfied,Satisfied,22.168997,-100.974376,False,Social drinker,Informal,Family,On foot,Single,Independent,1930,Technology,Hard worker,Catholic,Student,Yellow,61,Medium,1.62,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1126,Satisfied,Neutral,Neutral,22.15421,-100.942233,False,Casual drinker,Formal,Friends,On foot,Single,Independent,1990,Technology,Hard worker,Catholic,Student,Purple,65,Low,1.63,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1022,Satisfied,Satisfied,Satisfied,22.146708,-100.964355,False,Casual drinker,Formal,Family,Car owner,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Purple,46,Medium,1.54,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1116,Satisfied,Satisfied,Satisfied,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Visa,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1105,Dissatisfied,Dissatisfied,Dissatisfied,22.120019,-100.950991,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Christian,Student,Green,40,Medium,1.74,Cash,Cafeteria
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1132,Satisfied,Satisfied,Satisfied,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Kids,1991,Eco friendly,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
135052,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1036,Satisfied,Satisfied,Satisfied,22.160572,-100.989418,False,Social drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,76,Medium,1.7,Cash,Mexican
